"shipping_date","seller_name","buyer_name","buyer_address","buyer_city","buyer_zipcode","kode_resi"
"2022-12-20","aldiano22 shop","Danny Tjiu","Jl Tebet Brt I/2","Jakarta Pusat","16429","1015220221217202212206588"
"2022-12-20","Yumna-mart","JENNY WIDJAJA","Jl Hayam Wuruk 120","Jakarta Barat","15841","101612022121920221220116264"
"2022-12-20","MAP.Store","Darmo Suwito Barwin","Jl Jelambar Ilir 2","Jakarta Pusat","15353","1016620221219202212207349"
"2022-12-20","safirablazer. id","Bimo Surono","Jl Lodan 23","Jakarta Pusat","16487","10189202212192022122048222"
"2022-12-20","sansscollection","David Kristian","Jl Gedeh 30-A","Sumatera Utara","15313","10213202212192022122081199"
"2022-12-20","Guele Id","Darjoto Setyawan","Jl Stasiun 30 Kel Tanjung Gusta","Sumatera Utara","17130","10230202212182022122067255"
"2022-12-20","PINZY Official Store","Benny Tenges","Jl Gn Rahayu 1 A","Kota Bandung","16993","1023720221218202212204011"
"2022-12-20","Markotashop","Aluinanto Sandjojo","Jl Inspeksi Saluran Kalimalang 9 A-B","Jakarta Pusat","16035","1026920221217202212202189"
"2022-12-20","Apotek Century Kuningan City","Benny Tjokrosapoetro","Jl Cideng Tmr 38","Jakarta Selatan","15744","10299202212172022122041268"
"2022-12-20","Razient","Edy Kusnadi","Jl Depsos Raya 42 B RT 008/01","Jakarta Selatan","17100","10307202212192022122083112"
"2022-12-20","Suplementory Official","Evi Wikarsa","Jl Dewi Sartika 357 C","Jakarta Pusat","15415","103682022121720221220103297"
"2022-12-20","Autad20","Christian Sandy Rachmat","Jl Tmn Surya","Jakarta Pusat","15476","10379202212172022122061173"
"2022-12-20","Maxim Official Store","Beatrice El","Jl Tambak Anakan 9","Kota Pasuruan","17022","1041720221218202212202933"
"2022-12-20","Pigeon Teens Indonesia","Darminto Hartono","Jl Setiabudi 186","Kota Bandung","17151","10520202212172022122072237"
"2022-12-20","CrafTex","Bimo Surono","Jl Lodan 23","Jakarta Pusat","16487","10533202212182022122048114"
"2022-12-20","KoboiTech","Muhammad Agus","Jl Balai Rakyat 3 RT 001/01","Jakarta Selatan","16710","10555202212192022122012574"
"2022-12-20","Tissor Official","Christiana Niowni","Jl Peta 62","Kota Bandung","17147","1058020221217202212206462"
"2022-12-20","Livehaf Official","Andre Abdi","Jl Mangga Besar XIII RT 12/02","Jakarta Selatan","15173","10586202212172022122019123"
"2022-12-20","Oxihom","Evelyn Luciana Soeyapto","Jl Lodan Raya 1 Bl BE","Jakarta Pusat","15959","10589202212182022122010015"
"2022-12-20","Baseus Official Store","Beng Phiau","Jl Baskara Sari 92","Kota Pasuruan","17038","1060020221218202212203465"
"2022-12-20","GrosirPakaianRajut","Andi Achmad Dara","Jl Sumagung III Kav Bulak K/5","Jakarta Utara","16681","10614202212172022122014186"
"2022-12-20","luxcrime","Christian Leuchtenberg","Jl Puri Agung Mal Puri Indah Unit IU/1 C","Jakarta Pusat","17209","10631202212172022122058227"
"2022-12-20","KremlinOfficial","Emi Sukiati Lasimon","Jl Letjen Haryono MT Kav 62 Wisma Korindo","Jakarta Pusat","16450","10636202212192022122096122"
"2022-12-20","Deli office automative","Eiffel Tedja","Jl Kwitang Raya 8 Ged Senatama","Jakarta Pusat","16366","1063920221219202212208964"
"2022-12-20","ONLYSNEAKERS.ID","Muhammad Aksa Mahmud","Jl Raya Semarang-Purwodadi Km 17 Semarang","Kota Solo","15494","106552022121720221220126143"
"2022-12-20","play with kiddos","Christanto Santoso","JL. Kesehatan No. 3","Kota Sorong","17104","10657202212172022122056113"
"2022-12-20","Zazah Queen","Muhammad Agus","Jl Balai Rakyat 3 RT 001/01","Jakarta Selatan","16710","10661202212182022122012527"
"2022-12-20","GrosirPakaianRajut","Betty Ang","Jl Kakap III 25","Jakarta Selatan","17260","10670202212172022122045186"
"2022-12-20","Armor_Shop","Betty Ang","Jl Kakap III 25","Jakarta Selatan","17260","10689202212172022122045265"
"2022-12-20","Apotek Batu Permata Bandung","Evelyn Luciana Soeyapto","Jl Lodan Raya 1 Bl BE","Jakarta Pusat","15959","107552022121820221220100288"
"2022-12-20","Sanhatcollection","Mugijanto Sugijono","Jl Dahlia Bl E/6 Kompl Tmn Modern","Jakarta Selatan","15432","107642022121920221220124151"
"2022-12-20","Toko Armada Satu","Alwijaya Aw","Jl Laks L RE Martadinata 279","Jakarta Barat","16844","1077820221218202212205127"
"2022-12-20","Satu Elektronik","Jenny Elisabeth RG","Jl P Tubagus Angke 11 K-L","Jakarta Barat","15906","10972202212192022122011525"
"2022-12-20","DUMA Official","Amalia","Jl Paseban 3 C","Jakarta Barat","16456","1098520221218202212206174"
"2022-12-20","Electron","Irwan Hermanto","Jl Albaido I 29-30","Jakarta Barat","15246","11052202212192022122011373"
"2022-12-21","msmo","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","10882202212192022122182129"
"2022-12-21","Fatahillah_Mall","Darminto","Jl Sukanagara 21","Kota Bandung","16297","997420221218202212217146"
"2022-12-21","SORU Indonesia","Johana Poedjokerto","Jl KH Zainul Arifin 35","Jakarta Selatan","15151","1092120221220202212211213"
"2022-12-21","Gardha Komputer","Evi Hamdani","Jl Senen Raya Proy Senen Bl IV P-4/11","Jakarta Pusat","16417","10369202212202022122110285"
"2022-12-21","ind_jaket999","Elvina Jonas Jahja","Jl Kayu Putih 7 A 8 Pulo Gadung","Jakarta Pusat","17050","10072202212192022122194147"
"2022-12-21","Global Bangunan sukses","Beatrice El","Jl Tambak Anakan 9","Kota Pasuruan","17022","997120221220202212212948"
"2022-12-21","PINKFLASH OFFICIAL STORE","Daswi Rayawang","Jl Sunan Giri 1 RT 012/15","Jakarta Pusat","17037","10861202212192022122179233"
"2022-12-21","lattina_shop","Bayu Prawitasari","Jl Rajawali 24","Sumatera Utara","16282","10370202212182022122126184"
"2022-12-21","Grosir Kitchenware","BHAYANG SURYADIMADJA","Jl Gondangdia Lama 24","Jakarta Pusat","16116","999620221219202212214631"
"2022-12-21","Grosir Kitchenware","Andi Pravidia Saliman","Jl Angkasa Bl B-7/8","Jakarta Utara","15829","1085220221220202212211631"
"2022-12-21","DPRINCE","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","989020221219202212217422"
"2022-12-21","Moxie Inconspiracy","Benjamin Subrata","Jl Empu Sendok 30","Jakarta Selatan","16045","10261202212182022122136136"
"2022-12-21","PINZY Official Store","David Kristian","Jl Gedeh 30-A","Sumatera Utara","15313","1054120221219202212218111"
"2022-12-21","FZR3","Andreas Andikha Bunanta","Jl Mampang Prapatan Raya 106 Plaza Basmar","Jakarta Selatan","16591","10040202212202022122123116"
"2022-12-21","Garaf Official","Darwin Silalahi","Jl Banyumanik Raya 77","Kota Solo","17056","9796202212192022122176144"
"2022-12-21","Apotek Sami Sehat Delanggu","Darmadi Karjanto Putro","Jl Pinangsia III/15","Jakarta Pusat","17167","11075202212202022122168306"
"2022-12-21","PINKFLASH OFFICIAL STORE","Emily Waty Setiawan","Jl Lautze 87","Jakarta Pusat","17176","11016202212192022122199233"
"2022-12-21","Tunas Jaya Indotama","Darwin Silalahi","Jl Banyumanik Raya 77","Kota Solo","17056","11021202212192022122176111"
"2022-12-21","SUKAMAJU_STORE","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","10378202212192022122125201"
"2022-12-21","vesper","Benjamin Wong Siong Yuit","Jl Kenyeri","Kota Denpasar","15743","1036020221220202212213721"
"2022-12-21","Mesindo Jaya","Bernadette Ruth Irawati","Jl Rempoa Raya 45","Jakarta Selatan","16145","10396202212202022122143220"
"2022-12-21","To Sehat Jakarta","BELLYANAWATY BUDIMAN","Jl Pangkalan","Jakarta Selatan","15508","9661202212192022122132247"
"2022-12-21","G21","Emily Waty Setiawan","Jl Lautze 87","Jakarta Pusat","17176","10313202212182022122199155"
"2022-12-21","sePixel","Christiana Niowni","Jl Peta 62","Kota Bandung","17147","9830202212182022122164109"
"2022-12-21","SANSAN_TOOLS","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","1103120221219202212212551"
"2022-12-21","X-Urband Official","Darminto Hartono","Jl Setiabudi 186","Kota Bandung","17151","10173202212192022122172124"
"2022-12-21","YLV Smart Home","Darmo Suwito Barwin","Jl Jelambar Ilir 2","Jakarta Pusat","15353","1034920221220202212217395"
"2022-12-21","BEAUTYHAULINDO","Alwijaya Aw","Jl Laks L RE Martadinata 279","Jakarta Barat","16844","1013620221220202212215243"
"2022-12-21","Apotek Sumber Sehat 1","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","10608202212202022122125303"
"2022-12-21","SWEPO Official Store","Christian Dieter Scholz","Jl Tmn Sari Raya 5 D","Jakarta Pusat","16817","9739202212202022122157197"
"2022-12-21","Lancar Jaya Store","Andhika Anindyaguna Hermanto","Jl Iskandarsyah II 2 Pasaraya Blok M","Jakarta Utara","15174","1052920221218202212211378"
"2022-12-21","Quantum Home Appliances","Bimo Surono","Jl Lodan 23","Jakarta Pusat","16487","1076620221220202212214818"
"2022-12-21","COTTON GOODS STORE","Bing Gondosubroto","Jl Prof Dr Latumeten 23","Jakarta Pusat","16339","10074202212192022122149157"
"2022-12-21","YOU Beauty Official","Amalia Aristiningsih","Jl Gn Sahari 51/12 A","Jakarta Barat","16325","977520221218202212217225"
"2022-12-21","Sido Muncul Store","Evi Hamdani","Jl Senen Raya Proy Senen Bl IV P-4/11","Jakarta Pusat","16417","104462022121820221221102276"
"2022-12-21","Nazava Water Filters","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","1060320221218202212218832"
"2022-12-21","Deli Stationery","Andi Achmad Dara","Jl Sumagung III Kav Bulak K/5","Jakarta Utara","16681","999220221218202212211456"
"2022-12-21","Apotek Aulia Bekasi Utara","Darmadi Karjanto Putro","Jl Pinangsia III/15","Jakarta Pusat","17167","9922202212182022122168289"
"2022-12-22","LT Pro Official","Eka Sinto Kasih Tjia","Jl Sri Tanjung Pd Wage Indah F/17-19","Kota Pasuruan","15430","10638202212202022122290257"
"2022-12-22","Raecca Official Store","Isenta Hioe","Jl Mandiri 9","Jakarta Barat","17224","108012022122020221222114259"
"2022-12-22","Beauty is Here","Johan T. Gilbert","Jl Pluit Mas Raya VI A Bl G/9","Jakarta Barat","16577","104612022122020221222119232"
"2022-12-22","Eternalworks",NULL,NULL,NULL,NULL,"97282022122020221222165"
"2022-12-22","Health&Beauty Solution","Emi Sukiati Lasimon","Jl Letjen Haryono MT Kav 62 Wisma Korindo","Jakarta Pusat","16450","985020221219202212229686"
"2022-12-22","UTAMA_ELECTRONIC","Johan Soedibjo","Jl Probolinggo 5","Jakarta Barat","17273","10350202212212022122211812"
"2022-12-22","DBR Premium","Eko Budianto","Jl Raden Saleh 1 B-D","Jakarta Pusat","16110","9773202212212022122291100"
"2022-12-22","ZenLiving","Hiswara Natawindjaja","Jl Raya Cakung Cilincing Gud Inkopal","Jakarta Barat","17159","10447202212192022122211244"
"2022-12-22","Parayu official shop","Benny Setiawan","Jl CiKota Denpasargo 225","Jakarta Selatan","16697","10444202212192022122239176"
"2022-12-22","House of Smith Official","Darmansjah Darsono","Jl Bantir 10 50651","Kota Solo","15323","10785202212202022122269118"
"2022-12-22","UTAMA_ELECTRONIC","Belinda Natalia Tanoko","Jl Kutisari Raya 12","Kota Pasuruan","16899","1012520221221202212223112"
"2022-12-22","msmo","BELLYANAWATY BUDIMAN","Jl Pangkalan","Jakarta Selatan","15508","10123202212202022122232129"
"2022-12-22","Deli office automative","Bayu Virgan Triyatno","Jl Kota Denpasarkpapan 29-31","Jakarta Selatan","15536","1057420221219202212222764"
"2022-12-22","Apotek Rejeki Tomang Grogol Petamburan","Beata Ida Hartono","Jl Tj Batu 21 J/11","Kota Pasuruan","16975","10773202212212022122228279"
"2022-12-22","Lalulaku","Amalia Aristiningsih","Jl Gn Sahari 51/12 A","Jakarta Barat","16325","10722202212202022122276"
"2022-12-22","Deli Stationery","Elsa Djauhari","Jl Ngagel Tirtosari 19","Kota Pasuruan","16072","978220221219202212229256"
"2022-12-22","MSOU SPORT","Bismarka Kurniawan","Jl Batu 1","Jakarta Pusat","16516","10425202212202022122251205"
"2022-12-22","Armor_Shop","Evi Hamdani","Jl Senen Raya Proy Senen Bl IV P-4/11","Jakarta Pusat","16417","103942022122020221222102265"
"2022-12-22","Apotek Rio Bekasi Selatan","Muhammad Alatas","Jl Psr Blauran Baru C/3","Kota Pasuruan","16687","99852022121920221222127284"
"2022-12-22","Aerostreet","Emi Sukiati Lasimon","Jl Letjen Haryono MT Kav 62 Wisma Korindo","Jakarta Pusat","16450","10989202212192022122296120"
"2022-12-22","Inez Official Store","Hioe Isenta and Ivy Lianawati","Jl Raya Alternatif Cibubur 23","Jakarta Pusat","17067","99362022121920221222110256"
"2022-12-22","Apotek Century Sunter Tanjung Priok","Eka Sinto Kasih Tjia","Jl Sri Tanjung Pd Wage Indah F/17-19","Kota Pasuruan","15430","10010202212212022122290298"
"2022-12-22","PINZY Official Store","Hiramsyah Sambudhy Thaib","Jl Tmn Apsari 9 C","Kota Pasuruan","15419","9999202212212022122211111"
"2022-12-22","Sanjaya Stationary","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","10528202212212022122211106"
"2022-12-22","Lynfashionista","Darwin Leo","Jl Cikini Raya 8","Jakarta Pusat","16509","10903202212212022122275183"
"2022-12-22","Maslinda Store","Christian Sugiarto","Jl Cikini Raya 90 Hias Rias Plaza","Jakarta Pusat","15190","1059320221220202212226279"
"2022-12-22","Deli Stationery","Christian Leuchtenberg","Jl Puri Agung Mal Puri Indah Unit IU/1 C","Jakarta Pusat","17209","1010420221220202212225856"
"2022-12-22","SOMETHINC official","Bayu Virgan Triyatno","Jl Kota Denpasarkpapan 29-31","Jakarta Selatan","15536","10660202212192022122227241"
"2022-12-22","SOMETHINC official","Bengt Carl Gustav Thornberg","Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132","Jakarta Selatan","16702","10595202212192022122235241"
"2022-12-22","GrafikaKita - Tech Official Jakarta","Andi Achmad Dara","Jl Sumagung III Kav Bulak K/5","Jakarta Utara","16681","1050720221221202212221487"
"2022-12-22","fuishop","Darmawansjah Setiawan","Jl Raya Bekasi Km 25/95","Jakarta Pusat","16825","10182202212192022122270260"
"2022-12-22","Maybelline Official Shop","Evi Hamdani","Jl Senen Raya Proy Senen Bl IV P-4/11","Jakarta Pusat","16417","104932022121920221222102253"
"2022-12-22","Emina Official Store","Elvina Jonas Jahja","Jl Kayu Putih 7 A 8 Pulo Gadung","Jakarta Pusat","17050","10644202212202022122294234"
"2022-12-22","Apotek Century Permata","Betty Ang","Jl Kakap III 25","Jakarta Selatan","17260","9979202212192022122245302"
"2022-12-22","CENTURY HEALTHCARE","Christian Sugiarto","Jl Cikini Raya 90 Hias Rias Plaza","Jakarta Pusat","15190","10880202212202022122262275"
"2022-12-22","COTTON GOODS STORE","Eka Sinto Kasih Tjia","Jl Sri Tanjung Pd Wage Indah F/17-19","Kota Pasuruan","15430","10616202212192022122290157"
"2022-12-22","Tissor Official","Ananda Soewono","Jl Gorontalo 9","Jakarta Utara","16147","1021820221220202212221062"
"2022-12-22","Tokosebelah2021","Effendy Husin","Jl Ampera Raya Kav I/5 Ged Satmarindo Lt 2","Jakarta Pusat","16277","10232202212192022122287160"
"2022-12-22","PIO Label","Emi Sukiati Lasimon","Jl Letjen Haryono MT Kav 62 Wisma Korindo","Jakarta Pusat","16450","9896202212192022122296216"
"2022-12-22","silfa qarin","Bob Yanuar","Jl Percetakan Negara II 24","Jakarta Pusat","16675","10479202212192022122253182"
"2022-12-22","House of Smith Official","BHAYANG SURYADIMADJA","Jl Gondangdia Lama 24","Jakarta Pusat","16116","10249202212202022122246118"
"2022-12-22","zero plus","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","1068720221220202212228869"
"2022-12-22","SUKAMAJU_STORE","Darwin Sutanto","Jl Cilincing Raya 43 A","Jakarta Pusat","17010","9877202212202022122278201"
"2022-12-22","X-Urband Official","Bobby Andhika","Jl Panti Asuhan 2","Jakarta Pusat","15502","9954202212192022122254124"
"2022-12-22","AUTOVENTI Official Store","Darwin Sutanto","Jl Cilincing Raya 43 A","Jakarta Pusat","17010","9872202212202022122278105"
"2022-12-22","YOU Beauty Official","Darminto Hartono","Jl Setiabudi 186","Kota Bandung","17151","11086202212202022122272225"
"2022-12-22","Apotek Aulia Bekasi Utara","Beatrice El","Jl Tambak Anakan 9","Kota Pasuruan","17022","10310202212202022122229289"
"2022-12-22","j--fashion","Fabian Gelael","Jl Prof Surya Sumantri 16","Kota Bandung","16319","108152022122020221222108217"
"2022-12-22","Ultima II Official Store","Andre Sukendra Atmadja","Jl Laksda M Nazir 11 U","Jakarta Selatan","16483","10813202212192022122222261"
"2022-12-23","msmo","Ewik Hendri","Jl Jawa V Bl C/24","Jakarta Pusat","16677","110132022122020221223106129"
"2022-12-23","lattina_shop","Evi Hamdani","Jl Senen Raya Proy Senen Bl IV P-4/11","Jakarta Pusat","16417","105692022122120221223102184"
"2022-12-23","Pigeon Teens Indonesia","Eka Sinto Kasih Tjia","Jl Sri Tanjung Pd Wage Indah F/17-19","Kota Pasuruan","15430","10036202212212022122390237"
"2022-12-23","SEDANA AMERTA","Betty Ang","Jl Kakap III 25","Jakarta Selatan","17260","998120221222202212234558"
"2022-12-23","OTWOO Indonesia","Danny Tjiu","Jl Tebet Brt I/2","Jakarta Pusat","16429","11002202212202022122365246"
"2022-12-23","Apotek Sehat Kota Batu","BELLYANAWATY BUDIMAN","Jl Pangkalan","Jakarta Selatan","15508","10027202212202022122332290"
"2022-12-23","lattina_shop","Christian Sandy Rachmat","Jl Tmn Surya","Jakarta Pusat","15476","10996202212222022122361184"
"2022-12-23","Central_Distro","Christanto Santoso","JL. Kesehatan No. 3","Kota Sorong","17104","11000202212202022122356128"
"2022-12-23","CENTURY HEALTHCARE","Bob Yanuar","Jl Percetakan Negara II 24","Jakarta Pusat","16675","10627202212202022122353275"
"2022-12-23","Satu Elektronik","Beata Ida Hartono","Jl Tj Batu 21 J/11","Kota Pasuruan","16975","1058820221221202212232825"
"2022-12-23","Deli office automative","Bintoro Wong","Jl Talang Ujung 40 D","Jakarta Pusat","15341","1056120221222202212235064"
"2022-12-23","Topone 88","Isenta Hioe","Jl Mandiri 9","Jakarta Barat","17224","104912022122020221223114167"
"2022-12-23","To Sehat Jakarta","Christian Dieter Scholz","Jl Tmn Sari Raya 5 D","Jakarta Pusat","16817","10691202212202022122357247"
"2022-12-23","Apotek Aulia Bekasi Utara","Beatrice El","Jl Tambak Anakan 9","Kota Pasuruan","17022","9776202212202022122329289"
"2022-12-23","UTAMA_ELECTRONIC","Johan T. Gilbert","Jl Pluit Mas Raya VI A Bl G/9","Jakarta Barat","16577","9777202212222022122311912"
"2022-12-23","Markotashop","David Alexander Yuwono","Jl Dr Cipto 48 A","Kota Solo","15318","10728202212222022122380189"
"2022-12-23","Apotek Labora Jaya","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","10745202212212022122388296"
"2022-12-23","Raja Stationery","Darwin Soegiatto","Jl Industri XXIV 988-989","Kota Solo","15213","1075220221222202212237767"
"2022-12-23","Bizmarts","Irwan Hermanto","Jl Albaido I 29-30","Jakarta Barat","15246","103742022122120221223113280"
"2022-12-23","madun oke","Bintoro Wong","Jl Talang Ujung 40 D","Jakarta Pusat","15341","10363202212202022122350175"
"2022-12-23","Apotek Mario Cengkareng","Hiramsyah Sambudhy Thaib","Jl Tmn Apsari 9 C","Kota Pasuruan","15419","107632022122220221223111305"
"2022-12-23","Ghani Bandung","Andiko Ardi Purnomo","Jl Cipinang Cempedak II 14","Jakarta Selatan","16266","10617202212202022122318158"
